storeId,url,additionalAttributes,breadcrumbs,id
,,,target > shoes > women's shoes > heels & pumps,25769804037
,,, online shopping  >  office supplies  >  general office supplies  >  document frames  >  certificate frames ,25769804038
,,,best buy > audio > home audio accessories > speaker accessories > speaker cables & wire,25769804039
,,,best buy > computers & tablets > computer cards & components > motherboards,25769804040
,,,automotive > lights & lighting accessories > warning & emergency lights > emergency strobe lights,25769804041
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804042
,,,best buy > appliances > small kitchen appliances > pots & pans,25769804043
,,, sports & outdoors  >  outdoor sports  >  fishing  >  boat accessories  >  boat covers ,25769804044
23,https://www.walmart.com/ip/44346482,"Movie Genre=dvd - CRIME;Duration=6871;Assembled Product Weight=2.78 Pounds;Original Languages=English;Condition=New;Record Label=Universal Pictures Home Entertainment;Release Date=05/26/2015;Color=Y;Actors=James Garner, Noah Beery Jr., Joe Santos",movies & tv > tv shows > action & adventure,25769804045
,,,baby > feeding > toddler feeding,25769804046
,,, home improvement  >  plumbing & fixtures  >  bathroom  >  indoor tubs & whirlpools ,25769804047
,,,jewelry & watches > jewelry > wedding rings > engagement rings,25769804048
,,,electronics > camera & photo > film photography > film cameras > instant cameras,25769804049
,,, home  >  kitchen & dining  >  kitchen storage & organization  >  trash cans & recycle bins ,25769804050
,,,sports & outdoors store > hunting > archery > bows,25769804051
26,https://www.overstock.com/Books-Movies-Music-Games/Oil-and-Coal-Paperback/7317221/product.html,"Format=Paperback;Copyright Year=2013;Series Name=Language Arts Explorer: Energy Lab;Publisher Date=2013-01-01 00:00:00.0;Pages=32;Audience=Children/juvenile;Thickness=0.25 in;Language=English;Height=9.25 in;Unit weight=0.25 lb;Wdth=7.25 in;Authors=Bethea, Nikole Brooks;Publisher=Cherry Lake Pub;Country of Origin=United States;Genre=JUVENILE NONFICTION / Science & Nature / Environmental Conservation & Protection",books & media > books > children's books > science & nature,25769804052
,,,sports & outdoors > sports & fitness > exercise & fitness > running > clothing > girls > shorts,25769804053
,,,target > clothing > men's clothing > activewear > pants,25769804054
23,http://www.walmart.com/ip/21599553,Format=Paperback;Number of Pages=320;ISBN-13=9781455507429;Publish Date=Dec 2013;ISBN-10=1455507423;Publisher=Grand Central Pub,books > health mind & body > diet & weight loss,25769804055
,,,electronics > accessories & supplies > audio & video accessories > cables & interconnects > video cables > hdmi cables,25769804056
,,,target > home > home decor > throw pillows,25769804057
,,,"best buy > appliances > small kitchen appliances > steamers, rice cookers & pressure cookers > pressure cookers",25769804058
,,, clothing & shoes  >  shoes  >  men's shoes  >  oxfords ,25769804059
,,,home goods > kitchen & dining > table linens & decor > kitchen aprons,25769804060
,,,best buy > health fitness & beauty > personal care & beauty > hair care > hair dryers,25769804061
,,, online shopping  >  clothing & shoes  >  men's clothing  >  ties  >  ties ,25769804062
,,,best buy > car electronics & gps > marine electronics > marine audio > marine decks,25769804063
,,,11320,25769804064
,,,home improvement > hardware > tie downs > chains ropes & tiedowns,25769804065
,,,industrial & scientific > fasteners > screws & bolts > lag screws & bolts,25769804066
,,,11320,25769804067
,,,best buy > appliances > small kitchen appliances > kitchen gadgets > food preparation utensils,25769804068
,,, home improvement  >  hardware  >  home hardware  >  window hardware ,25769804069
,,,home goods > art gallery > canvas art > framed canvas,25769804070
,,, sports & toys  >  collectibles  >  fan shop  >  college themed ,25769804071
,,,best buy > computers & tablets > ipad & tablet accessories > cases covers & keyboard folios > covers,25769804072
,,,11320,25769804073
22,http://www.target.com/p/transformers-4-hardcover/-/A-13441738,"Store Item Number (DPCI)=247-06-0138;Origin=Made in the USA or Imported;ISBN=9781600109386;Language=english;TCIN=13441738;Genre=Comics + Graphic Novels;Sub-Genre=Graphic Novels / Science Fiction, Graphic Novels / Media Tie-In;Book format=hardcover","target > movies, music & books > books > fiction & literature > comics & graphic novels",25769804074
,,,target > accessories > women's accessories > jewelry > fine jewelry,25769804075
,,,target > a+ designed by aldo,25769804076
,,, bedding & bath  >  blankets & throws  >  blankets  >  blankets ,25769804077
,,,target > shoes > women's shoes > sandals,25769804078
,,,clothing shoes & jewelry > women > shoes > athletic > women's,25769804079
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804080
22,http://www.target.com/p/joan-rivers-live-at-the-london-palladium-widescreen/-/A-11352892,Movie Genre=Comedy;Store Item Number (DPCI)=246-01-4676;Origin=Made in the USA or Imported;UPC=032031410091;Movie Studio=Standing Room Only;Software Format=DVD;TCIN=11352892,"target > movies, music & books > movies > comedy",25769804081
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804082
22,http://www.target.com/p/the-out-of-towners-widescreen-paramount-widescreen-collection/-/A-11334925,"Movie Genre=Comedy;Store Item Number (DPCI)=246-00-7916;Origin=Made in the USA or Imported;UPC=097360691443;Movie Studio=Paramount;Movie Picture Format=widescreen;Language=english, french;MPAA Rating=G Suitable for Children;Movie MPAA Rating=g;Software Format=dvd_video;Movie Category=Feature;TCIN=11334925;Subtitle Language=english","target > movies, music & books > movies > comedy",25769804083
,,,home & kitchen > home d̩cor > home d̩cor accents > sculptures > wall sculptures,25769804084
,,,best buy > appliances > small kitchen appliances > mixers & mixer accessories,25769804085
,,,home > decor > rugs > area rugs,25769804086
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804087
,,,jewelry & watch store > jewelry store > necklaces > sterling silver necklaces,25769804088
,,,jewelry > fashion jewelry > fashion rings,25769804089
,,,industrial & scientific > professional dental supplies > oral hygiene & preventive care > oral hygiene & patient take home supplies > toothbrushes,25769804090
,,,home > decor > room dividers,25769804091
,,,collectibles & fine art > sports > trading cards > single cards > insert singles,25769804092
,,,best buy > audio > headphones > earbud & in-ear headphones,25769804093
,,,target > party supplies > wedding supplies,25769804094
,,,target > clothing > girls' clothing > activewear & dance > dancewear > dancewear bottoms,25769804095
,,,target > baby > car seats > car seat accessories,25769804096
,,,target > home > home d?cor > rugs > area rugs,25769804097
26,https://www.overstock.com/Books-Movies-Music-Games/Haunter-Blu-ray-Disc/8473824/product.html?refccid=OIVSOTPN6QY3G6KAYMXYLKK42A&searchidx=27,"Rating=Unrated;Format=Blu-ray Disc;Dimensions=7.5x5.5x0.5;Weight=0.2 lbs;Studio=Mpi Home Video;Stars=Abigail Breslin, Michelle Nolden, Stephen McHattie, Peter Outerbridge;Country of Origin=United States;Genre=Suspense/Thriller/Horror;Directors=Vincenzo Natali",books & media > movies > mystery & suspense,25769804098
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,25769804099
,,,home & kitchen > kitchen & dining > dining & entertaining > serveware > serving dishes trays & platters > platters,25769804100
,,,jewelry & watch store > jewelry store > men's jewelry > men's rings,25769804101
,,,target > home > kids' home > kids' d?cor > kids' rugs,25769804102
,,,home & kitchen > home d̩cor > home d̩cor accents > ornaments,25769804103
,,,best buy > audio & mp3 > home audio > speakers > in-wall & in-ceiling speakers > in-wall speakers,25769804104
,,,target > toys > dress up & pretend play > costumes & dress up,25769804105
,,,beauty & personal care > hair care > hair accessories > clips,25769804106
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,25769804107
,,,best buy > best buy gift cards,25769804108
,,, electronics office office supplies filing & storage ,25769804109
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804110
24,http://www.amazon.com/dp/B0053B2MMU?psc=1,"X-Ray=Not Enabled;Enhanced Typesetting=Not Enabled;Word Wise=Not Enabled;Language=English;Publication Date=May 10, 2011;Sold by=Amazon Digital Services LLC;Print Length=996 pages;Text-to-Speech=Enabled;File Size=12424 KB;Lending=Not Enabled;ASIN=B0053B2MMU;Publisher=Churchill Livingstone; 4 edition May 10, 2011;Simultaneous Device Usage=Up to 4 simultaneous devices, per publisher limits;Amazon Best Sellers Rank=#1,563,939 Paid in Kindle Store See Top 100 Paid in Kindle Store #226 in Kindle Store > Kindle eBooks > Medical eBooks > Nursing > Medical & Surgical #1490 in Books > Medical Books > Nursing > Medical & Surgical #68590 in Kindle Store > Kindle eBooks > Nonfiction > Science",books > medical books > nursing > medical & surgical > kindle store > kindle ebooks > medical ebooks > nursing > medical & surgical,25769804111
,,,11320,25769804112
,,,target > electronics > home phones > accessories,25769804113
,,,patio & garden > outdoor power equipment > lawn mowers > gas lawn mowers,25769804114
,,,party & occasions > halloween > all costumes > all halloween costumes,25769804115
2627,http://www.barnesandnoble.com/w/memorie-della-reale-accademia-delle-scienze-dellistituto-di-bologna-classe-di-scienze-fisiche-istituto-di-bologna-accademia-delle-scienze/1027667221?ean=2940038294478,Format=NOOK Book - FREE;Sold by:=Barnes & Noble;BN ID:=2940038294478;Publisher:=Bologna;File size:=11 MB;Format:=NOOK Book;Note:=This product may take a few minutes to download.,books,25769804116
,,,home page > electronics > cameras & camcorders > camera accessories > memory card readers,25769804117
,,, clothing  >  women  >  women's tops & t-shirts  >  women's graphic tees ,25769804118
,,,electronics > computers > laptops > windows 10 laptops,25769804119
23,https://www.walmart.com/ip/Mundus-Numen-Vinyl/34545515,Performer=Essenza;Record Label=Vinyl;Release Date=06/05/2012,music on cd or vinyl > rock music on cd or vinyl > alternative rock music on cd or vinyl,25769804120
,,,11320,25769804121
,,,home > furniture > kitchen & dining furniture > kitchen & dining chairs,25769804122
,,,11320,25769804123
,,,electronics > computers & accessories > computer accessories & peripherals > memory cards > micro sd cards,25769804124
,,,best buy > office > office & school supplies > binders folders & filing,25769804125
,,, health & beauty  >  beauty products  >  perfumes & fragrances  >  women's fragrances ,25769804126
,,,target > clothing > men's clothing > jeans > straight,25769804127
,,,11320,25769804128
,,,mobile phones > mobile phone accessories > mobile phone cases & clips > fitted,25769804129
,,,best buy > audio > portable & wireless speakers > wireless & bluetooth speakers,25769804130
,,,best buy > car electronics & gps > car audio > cb radios & scanners,25769804131
,,,sports & toys > hunting > hunting apparel & footwear > hunting footwear,25769804132
23,http://www.walmart.com/ip/7727384,Format=Hardcover;Number of Pages=438;ISBN-13=9781556427701;Publish Date=Feb 2008;ISBN-10=1556427700;Publisher=Slack Inc,books > textbooks > medical > general,25769804133
,,,health > vitamins > vitamins,25769804134
,,, online shopping  >  clothing & shoes  >  shoes  >  women's shoes  >  slip-ons ,25769804135
,,,home goods > furniture store > kids' & toddler furniture > kids' storage & toy boxes,25769804136
,,, clothing  >  men  >  men's bottoms  >  see all men's bottoms ,25769804137
,,,clothing & shoe store > shoes > men's shoes > men's boots,25769804138
,,,target > patio & garden > outdoor decor > garden d?cor,25769804139
24,http://www.amazon.com/dp/B001M6FWEU?psc=1,"Number of Discs=1;Average Customer Review=4.1 out of 5 stars See all reviews 18 customer reviews;Label=Shout Factory;ASIN=B001M6FWEU;Amazon Best Sellers Rank=#34,322 in CDs & Vinyl See Top 100 in CDs & Vinyl #569 in CDs & Vinyl > Rock > Oldies & Retro #1386 in CDs & Vinyl > Pop > Oldies",cds & vinyl > pop > oldies > cds & vinyl > rock > oldies & retro,25769804140
,,, jewelry & watches  >  jewelry  >  necklaces  >  sterling silver necklaces ,25769804141
,,,automotive > interior accessories > seat covers & accessories > seat covers > custom fit,25769804142
,,,tools & home improvement > rough plumbing > faucet parts > faucet handles,25769804143
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,25769804144
,,,target > clearance > clothing & accessories > baby & toddler boys' clothing,25769804145
,,, home  >  kids' rooms  >  kids' decor  >  kids' wall decals ,25769804146
,,,home & kitchen > storage & organization > clothing & closet storage > clothes hangers > suit hangers,25769804147
,,,toys & games,25769804148
,,,online shopping >  home & garden >  home improvement >  sinks >  bathroom sinks,25769804149
,,,best buy > computers & tablets > computer cards & components > memory ram  > desktop memory,25769804150
,,,clothing & shoe store > women's clothing store > intimates > panties,25769804151
,,,home goods > art gallery > canvas art > gallery wrapped canvas,25769804152
,,,sports & outdoors > outdoor sports > emergency prep > first aid,25769804153
,,,automotive > tools & equipment > steering & suspension tools > ball joint & tie rod tools,25769804154
,,,target > clothing > women's clothing > pants,25769804155
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,25769804156
,,,tools & home improvement > hardware > door hardware & locks > door knobs,25769804157
,,,toys > building sets & blocks > bricks & blocks,25769804158
,,,home > kitchen & dining > dining & entertaining > serveware,25769804159
,,,target > health > health care uniforms,25769804160
,,,home & kitchen > kitchen & dining > kitchen & table linens > dish cloths & dish towels,25769804161
,,,target > clearance > clothing & accessories clearance > men's clothing clearance,25769804162
,,, online shopping  >  clothing & shoes  >  shoes  >  girls' shoes  >  athletic ,25769804163
,,,best buy > appliances > microwaves > all microwaves,25769804164
,,, online shopping  >  home & garden  >  furniture  >  modern furniture  >  living room furniture  >  bean & lounge bags ,25769804165
,,,electronics > computers > printers & supplies > ink & toner,25769804166
,,, sports & outdoors  >  sports fan shop  >  clothing fan shop  >  clothing fan shop ,25769804167
,,,bedding & bath store > sheets & pillowcases > bed sheets,25769804168
,,,best buy > computers & tablets > computer accessories & peripherals > hard drives & storage > solid state drives,25769804169
,,,target > clothing > girls' clothing > activewear & dance,25769804170
,,,"target > sports, fitness & outdoors > fan shop > sports equipment",25769804171
,,,target > home > bath > bath towels,25769804172
,,,clothing > shoes > men's shoes > all men's shoes,25769804173
24,http://www.amazon.com/dp/B00C1N0UYA?psc=1,"Original Release Date=March 31, 2013;Total Length=1;Genres=Dance & Electronic > ElectronicaMiscellaneous;Copyright=2013 Nina Tucciarelli;Average Customer Review=Be the first to review this item;Label=Damsel in the Dollhouse;Release Date=March 31, 2013;ASIN=B00C1N0UYA;Amazon Best Sellers Rank=#378,731 Paid in Albums See Top 100 Paid in Albums #9744 in Digital Music > Albums > Dance & Electronic > Electronica #34163 in Digital Music > Albums > Miscellaneous",digital music > albums > dance & electronic > electronica,25769804174
24,http://www.amazon.com/dp/B00DJYKGWG?psc=1,"Run Time=43 minutes;Original Release Date=April 1, 2013;Number of Discs=1;Average Customer Review=4.3 out of 5 stars See all reviews 43 customer reviews;Label=SBME SPECIAL MKTS.;ASIN=B00DJYKGWG;Amazon Best Sellers Rank=#103,555 in Music See Top 100 in Music #7981 in Music > Country #82626 in Music > Pop",cds & vinyl > country > cds & vinyl > pop,25769804175
,,,clothing & shoes > shoes > women's shoes > slip-ons,25769804176
,,, clothing & shoes  >  men's clothing  >  shirts  >  men's t-shirts ,25769804177
,,,industrial,25769804178
,,,target > clothing > women's clothing > intimates > panties > hipster,25769804179
,,,home > bath > bath rugs & mats,25769804180
,,,best buy > home > outdoor living > grills > charcoal grills,25769804181
,,,sports & outdoors > sports fan shop > outdoor living fan shop > outdoor decor fan shop,25769804182
,,,clothing > big & tall > big & tall activewear,25769804183
,,,best buy > office > office electronics > shredders,25769804184
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,25769804185
,,,best buy > batteries & power,25769804186
,,,best buy > computers & tablets > computer accessories & peripherals > usb flash drives,25769804187
,,,home goods > tools > supplies > other supplies,25769804188
,,,office supplies > janitorial & cleaning > restroom supplies > paper towels,25769804189
,,,target > clothing > women's clothing > intimates > bras > full coverage,25769804190
,,,target > clearance > clothing & accessories clearance > women's clothing clearance > tops clearance,25769804191
,,, online shopping  >  home & garden  >  home decor  >  decorative accessories  >  throw pillows ,25769804192
,,,power & hand tools > power tool parts & accessories > power drill parts & accessories > drill bits > twist drill bits > long length drill bits,25769804193
,,,11320,25769804194
,,,sports & outdoors > fan shop > clothing > t-shirts,25769804195
,,, online shopping  >  electronics  >  computer hardware & software  >  software  >  children's ,25769804196
,,,target > clothing > school uniforms > girls' uniforms > girls' shoes,25769804197
,,,best buy > audio & mp3 > home audio > speakers > in-wall & in-ceiling speakers > in-ceiling speakers,25769804198
,,,toys & games,25769804199
,,,sports & outdoors store > collectibles > sports memorabilia > hockey,25769804200
,,,best buy > cell phones > cell phone accessories > cell phone cases & clips,25769804201
,,,clothing shoes & jewelry > women > shops > maternity > dresses,25769804202
,,,best buy > car electronics & gps > car audio > car amplifiers > mono subwoofer amps,25769804203
,,, bedding & bath  >  sheets & pillowcases  >  sheets ,25769804204
,,, clothing  >  boys  >  boys' bottoms  >  boys' shorts ,25769804205
,,,"best buy > health, fitness & beauty > activity trackers & pedometers",25769804206
,,,home goods > home decor store > decorative accessories > fountains,25769804207
,,,online shopping >  clothing & shoes >  shoes >  women's shoes >  slip-ons,25769804208
,,,clothing shoes & jewelry > men > clothing > underwear > boxer briefs,25769804209
,,,patio lawn & garden > gardening > water gardens & ponds > water garden kits,25769804210
,,,shoes > women's > pumps,25769804211
,,,best buy > car electronics & gps > car audio > car amplifiers > multi-channel amps,25769804212
,,,target > shoes > women's shoes > slippers,25769804213
,,,tools & home improvement > power & hand tools > hand tools > wrenches > combination wrenches,25769804214
24,https://www.amazon.com/dp/B000P1KPGI?psc=1,"Format=Multiple Formats, Box set, Color, NTSC, Original recording remastered;Run Time=780 minutes;Number of discs=4;Region=Region 1 U.S. and Canada only. Read more about DVD formats.;edition=DVD;Aspect Ratio=1.33;DVD Release Date=July 17, 2007;Language=English;Average Customer Review=4.0 out of 5 stars See all reviews 29 customer reviews;Studio=Infinity Entertainment Group;ASIN=B000P1KPGI;Amazon Best Sellers Rank=#94,672 in Movies & TV See Top 100 in Movies & TV #10963 in Movies & TV > DVD > Kids & Family;Actors=Bozo;Directors=Various;Rated=NR Not Rated",movies & tv > boxed sets > kids & family > movies & tv > boxed sets > television > movies & tv > classic tv > movies & tv > genre for featured categories > kids & family > movies & tv > tv,25769804215
2627,http://www.barnesandnoble.com/w/seasons-latrice-l-randle/1122604844?ean=9781504934534,Format=NOOK Book - $3.49;Sold by:=Barnes & Noble;Publication date:=08/30/2015;Publisher:=AuthorHouse;Pages:=20;File size:=3 MB;Format:=NOOK Book;ISBN-13:=9781504934534,books,25769804216
,,,automotive > paint & paint supplies > paints & primers > body paint,25769804217
,,,sports & toys > sports & fitness > team sports > hockey,25769804218
,,,clothing shoes & jewelry > women > clothing > active > active pants,25769804219
,,,best buy > cameras & camcorders > digital camera accessories > filters,25769804220
,,,"arts, crafts & sewing > fabric > all fabric",25769804221
,,,health > home health care > daily living aids,25769804222
,,,target > clothing > school uniforms > girls' uniforms > girls' tops,25769804223
,,,best buy > cameras & camcorders > digital camera accessories > camera lenses > dslr lenses > prime lenses,25769804224
,,,target > clothing > men's clothing > workwear,25769804225
,,, online shopping  >  sports & toys  >  collectibles  >  fan shop  >  college themed ,25769804226
22,https://www.target.com/p/shattered-inside-hillary-clinton-s-doomed-campaign-unabridged-cd-spoken-word-jonathan-allen/-/A-51542777,"Store Item Number (DPCI)=248-23-3531;Origin=Made in the USA or Imported;ISBN=9781524722883;Edition=Unabridged;Street Date=April 18, 2017;Language=english;Author=Jonathan Allen & Amie Parnes;TCIN=51542777;Genre=Biography + Autobiography, Political Science;Book format=audioCD","target > movies, music & books > books > biography & autobiography",25769804227
,,,"target > sports, fitness & outdoors > fan shop > automotive",25769804228
,,,automotive > motorcycle & powersports > parts > electrical > lights > tail light assemblies,25769804229
,,,main street revolution > home decor > wall decor > original art,25769804230
,,,toys & games,25769804231
22,https://www.target.com/p/nber-macroeconomics-annual-2016-hardcover/-/A-51961151,"Number of Pages=577;Store Item Number (DPCI)=248-37-3650;Series Title=NBER Macroeconomics Annual;ISBN=9780226490199;Street Date=May 22, 2017;Language=english;Volume Number=31;TCIN=51961151;Genre=Business + Money Management;Book format=hardcover","target > movies, music & books > books > see more genres > business & law",25769804232
,,, target  >  clothing  >  men's clothing  >  big & tall  >  jeans ,25769804233
,,,best buy > cameras & camcorders > digital cameras > point & shoot cameras > all point & shoot cameras,25769804234
,,, clothing  >  men  >  men's bottoms  >  see all men's bottoms ,25769804235
,,,11320,25769804236
,,,health & beauty > beauty products > skin care > facial treatments,25769804237
,,,tools & home improvement > kitchen & bath fixtures > bathroom fixtures > showers > shower doors,25769804238
,,,toys & games,25769804239
,,,best buy > home > toys games & hobbies > learning & education > science & discovery,25769804240
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804241
,,,11320,25769804242
,,,best buy > computers & tablets > laptops > all laptops > 2-in-1s,25769804243
,,,best buy > computers & tablets > desktop & all-in-one computers > all desktops > towers only,25769804244
,,,home > decor > lighting & light fixtures > ceiling fixtures,25769804245
,,,automotive,25769804246
,,,best buy > cameras & camcorders > camcorders > action camcorders > all action camcorders,25769804247
,,,online shopping >  jewelry & watches >  jewelry >  wedding rings >  bridal sets,25769804248
,,,11320,25769804249
,,,tools & home improvement > kitchen & bath fixtures > bathroom fixtures > toilets & toilet parts > toilet seats,25769804250
,,,home improvement > bathroom renovation > bathroom fixtures and materials > shower and tub project > shower bases doors & walls,25769804251
,,,jewelry & watches > jewelry > jewelry boxes,25769804252
,,, home  >  decor  >  rugs  >  area rugs ,25769804253
,,, online shopping  >  jewelry & watches  >  jewelry  >  fashion jewelry  >  more fashion jewelry ,25769804254
,,,target > clothing > girls' clothing > bottoms > shorts,25769804255
,,,sports & outdoors > outdoor sports > shooting > shooting accessories > gun holsters,25769804256
24,http://www.amazon.com/dp/0813191912?psc=1,"author=Visit Amazon's Peter C. Rollins Pagesearch resultsLearn about Author CentralPeter C. RollinsJohn E. O'Connor;Series=Film and History;edition=Paperback;ISBN-13=978-0813191911;Product Dimensions=6.1 x 1.7 x 9.2 inches;Language=English;Average Customer Review=4.5 out of 5 stars 2 customer reviews;ISBN-10=0813191912;Shipping Weight=1.8 pounds;Publisher=University Press of Kentucky July 25, 2008;Amazon Best Sellers Rank=#508,292 in Books See Top 100 in Books #622 in Books > Humor & Entertainment > Movies > Theory #1676 in Books > Humor & Entertainment > Movies > History & Criticism #5581 in Books > History > Military > United States;Paperback=624 pages",books > humor & entertainment > movies > theory,25769804257
,,,electronics > computers > computer components > motherboards,25769804258
,,,jewelry > wedding & engagement rings > anniversary rings,25769804259
,,,best buy > computers & tablets > monitors > all monitors,25769804260
,,,electronics > computers > computer accessories > surge protectors,25769804261
,,,target > shoes > women's shoes > flats,25769804262
,,,clothing shoes & jewelry > men > clothing > shirts > t-shirts,25769804263
,,,11320,25769804264
,,,target > shoes > women's shoes > sneakers,25769804265
,,,clothing & shoe store > women's clothing store > sweaters > long sleeve sweaters,25769804266
,,,11320,25769804267
,,,best buy > home > outdoor living > grills > gas grills,25769804268
,,,best buy > audio > headphones > over-ear & on-ear headphones > on-ear headphones,25769804269
,,,home > bedding > blankets & throws,25769804270
,,,clothing & shoe store > designer store > designer sunglasses,25769804271
,,, sports & outdoors  >  outdoor sports  >  fishing  >  boat accessories  >  boat covers ,25769804272
,,,home & kitchen > bedding > sheets & pillowcases > flat sheets,25769804273
24,http://www.amazon.com/dp/0761375562?psc=1,"Series=Shalom Sesame;ISBN-13=978-0761375562;Product Dimensions=9.9 x 10 x 0.4 inches;Grade Level=Preschool - Kindergarten;Age Range=2 - 5 years;Language=English;Average Customer Review=4.5 out of 5 stars See all reviews 25 customer reviews;ISBN-10=0761375562;Hardcover=24 pages;Shipping Weight=12.8 ounces View shipping rates and policies;Publisher=Kar-Ben Publishing August 1, 2012;Amazon Best Sellers Rank=#1,429,348 in Books See Top 100 in Books #300 in Books > Children's Books > Holidays & Celebrations > Jewish #508 in Books > Children's Books > Literature & Fiction > Religious Fiction > Jewish #10613 in Books > Children's Books > Religions",books > children's books > holidays & celebrations > jewish,25769804274
24,http://www.amazon.com/dp/B008F283J0?psc=1,"Format=Multiple Formats, Closed-captioned, Color, Dolby, NTSC, Widescreen;Run Time=60 minutes;Number of discs=1;Region=Region 1 U.S. and Canada only. Read more about DVD formats.;edition=DVD;DVD Release Date=September 4, 2012;Language=English;Average Customer Review=4.2 out of 5 stars 720 customer reviews;Studio=LIONSGATE;ASIN=B008F283J0;Amazon Best Sellers Rank=#2,597 in Movies & TV See Top 100 in Movies & TV #61 in Movies & TV > DVD > Exercise & Fitness;Actors=Mary Helen Bowers;Directors=Kate Elson;Rated=NR Not Rated",movies & tv > dvd > exercise & fitness,25769804275
,,,best buy > computers & tablets > tablets > all tablets,25769804276
,,,target > clothing > men's clothing > workwear,25769804277
22,http://www.target.com/p/singapore-math-a-b-level-3-workbook-paperback/-/A-16898523,"Number of Pages=256;Store Item Number (DPCI)=247-42-7825;Series Title=Singapore Math;Origin=Made in the USA or Imported;ISBN=9781483813202;Edition=Workbook;Street Date=January 5, 2015;Age Range=4-8 years;Language=english;TCIN=16898523;Genre=Juvenile Nonfiction;Sub-Genre=Mathematics / Fractions, Mathematics / Arithmetic, Mathematics / Advanced;Book format=paperback","target > movies, music & books > books > kids' books",25769804278
,,,clothing shoes & jewelry > women > clothing > tops & tees > polos,25769804279
24,http://www.amazon.com/dp/B00UGQB6TC?psc=1,Region=Region 1 U.S. and Canada only. Read more about DVD formats.;ASIN=B00UGQB6TC;Average Customer Review=4.5 out of 5 stars 23 customer reviews,movies & tv > movies,25769804280
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804281
,,,home goods > home improvement store > sinks > bathroom sinks,25769804282
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,25769804283
26,https://www.overstock.com/Books-Movies-Music-Games/Provincial-Power-and-Absolute-Monarchy-The-Estates-General-of-Burgundy-1661-1790-Hardcover/6718974/product.html,"Format=Hardcover;Series Name=New Studies in European History;Publisher Date=2003-09-22 00:00:00.0;Pages=460;Subtitle=The Estates General of Burgundy, 1661-1790;Audience=College/higher education;Thickness=1.25 in;Language=English;Height=9.0 in;Unit weight=2.0 lb;Wdth=6.25 in;Authors=Swann, Julian;Publisher=Cambridge Univ Pr;Country of Origin=United States;Genre=HISTORY / Europe / General",books & media > books > history books > world history,25769804284
,,,automotive > motorcycle & powersports > protective gear > pants & chaps,25769804285
,,,home goods > kitchen & dining > cookware > pots & pan,25769804286
,,,automotive > exterior accessories > decals & bumper stickers > bumper stickers,25769804287
,,, online shopping  >  clothing & shoes  >  shoes  >  men's shoes  >  athletic ,25769804288
,,,home goods > home decor store > area rugs store > 3x5 - 4x6 rugs,25769804289
,,,clothing shoes & jewelry > women > clothing > lingerie sleep & lounge > lingerie > bras > everyday bras,25769804290
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804291
,,,best buy > computers & tablets > ipad & tablet accessories > chargers & sync cables,25769804292
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,25769804293
,,,best buy > office > office & school supplies > pens pencils & markers,25769804294
,,,health & household > household supplies > household cleaning > all-purpose cleaners,25769804295
,,,home & kitchen > furniture > kids' furniture > tables & chairs > tables,25769804296
,,,beauty & personal care > skin care > face,25769804297
,,,cameras & camcorders > camera lenses > lens accessories > lens filters & caps > lens filters,25769804298
23,https://www.walmart.com/ip/Happydance-of-the-Xenophobe/29191488,Number of Discs=1;Music Genre=Folk Music;Record Label=CITY HALL RECORDS;Count=1;Physical Media Format=CD;Release Date=09/18/2007;Performer=Christine Lavin;1.=13,music on cd or vinyl > folk music on cd or vinyl > traditional folk music on cd or vinyl,25769804299
,,,sports & outdoors > sports fan shop > for the home fan shop > kitchen & dining fan shop,25769804300
22,http://www.target.com/p/that-man-from-rio-up-to-his-ears-2-discs-blu-ray/-/A-17038127,Run Time=12960;Movie Genre=Action/Adventure;Store Item Number (DPCI)=246-12-2642;Origin=Made in the USA or Imported;UPC=741952780991;Movie Studio=Cohen Media Group;Language=french;MPAA Rating=NR;Movie MPAA Rating=nr;Software Format=Blu-ray;TCIN=17038127,"target > movies, music & books > movies > action & adventure",25769804301
